HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,date
-0.3996457473843029,-0.3929385103058865,-0.7199926527172368,-0.636437430525229,0.3277320091580748,0.28049201506072696,-0.06340444996396526,2016-07-01 19:00:00
-0.03893579104592302,0.08187007974816851,-0.5244200070202418,-0.04146056422817131,0.3277320091580748,0.28049201506072696,-0.06340444996396526,2016-07-01 20:00:00
-0.4798461490746994,-0.3929385103058865,-0.7772348675427437,-0.672215474145025,0.3277320091580748,0.28049201506072696,-0.10129929111429513,2016-07-01 21:00:00
-0.5199461673782528,-0.4112506037133892,-0.7406354124612036,-0.5032632153567845,0.3277320091580748,0.28049201506072696,-0.08235195286087843,2016-07-01 22:00:00
-0.4878852830997567,-0.35631411558791337,-0.778836488280996,-0.5300969060376688,0.3277320091580748,0.28049201506072696,-0.08235195286087843,2016-07-01 23:00:00
-0.5680853197068635,-0.1738464126378456,-0.7660830344199284,-0.21041282301641184,0.07498537202689196,0.28049201506072696,-0.08235195286087843,2016-07-02 00:00:00
-0.8245731241014101,-0.5025933963435721,-0.8503744919424121,-0.5655435369121395,-0.25576150505308,0.28049201506072696,-0.044413975114390804,2016-07-02 01:00:00
-0.9769346109154999,-0.5937183066634569,-0.9648588084526576,-0.672215474145025,-0.25576150505308,0.28049201506072696,-0.06340444996396526,2016-07-02 02:00:00
-1.0410565620141363,-0.6669670960994033,-0.9950518937219581,-0.7520537206970257,-0.25576150505308,0.28049201506072696,-0.10129929111429513,2016-07-02 03:00:00
-1.024978293964022,-0.6850613071966077,-0.9998566427959449,-0.8318916513169538,0.00603489587879719,0.28049201506072696,-0.10129929111429513,2016-07-02 04:00:00
-1.1533178479830282,-0.8677468924569737,-1.0713945333165917,-1.116128945497703,-0.25576150505308,0.28049201506072696,-0.08235195286087843,2016-07-02 05:00:00
-1.0971393790877149,-1.0504326856203074,-1.0634459416702808,-1.462315306454519,0.022195151685666558,0.28049201506072696,-0.08235195286087843,2016-07-02 06:00:00
-0.8085905078730294,-0.7764040998267904,-0.9282593533711171,-1.1605204032091967,0.015300114345280879,0.28049201506072696,-0.08235195286087843,2016-07-02 07:00:00
-0.7123118381325183,-0.7399977953220835,-0.8933209179320107,-1.0362908569117388,0.2794666707171966,0.28049201506072696,-0.1202897659638702,2016-07-02 08:00:00
-0.6642683376256407,-0.6303427013814301,-0.8678732959732867,-0.9650658664853977,0.2794666707171966,0.28049201506072696,-0.10134242771045165,2016-07-02 09:00:00
-1.1212569637045329,-0.9043712871749469,-1.1333822114526755,-1.2936944604116039,0.2794666707171966,0.28049201506072696,-0.08235195286087843,2016-07-02 10:00:00
-0.9528172088403281,-0.9954961974948316,-1.058641079455524,-1.4980933500743152,0.2794666707171966,0.28049201506072696,-0.08235195286087843,2016-07-02 11:00:00
-1.0490956960391944,-1.1051511874840012,-1.1063923676598793,-1.5689870857213672,0.2794666707171966,0.28049201506072696,-0.06340444996396526,2016-07-02 12:00:00
-1.0891958968843918,-1.1051511874840012,-1.1397885812649144,-1.6577698431783172,0.2794666707171966,0.28049201506072696,-0.044413975114390804,2016-07-02 13:00:00
-1.16930046421141,-1.2695247832883483,-1.1985731310652634,-1.870781988966689,0.2794666707171966,0.28049201506072696,-0.025423500264816355,2016-07-02 14:00:00
-1.017034811760698,-1.0504326856203074,-1.1143410724469598,-1.5868761075312654,0.2794666707171966,0.28049201506072696,0.05040915398850436,2016-07-02 15:00:00
-0.8807517755383679,-0.7764040998267904,-1.0825463664394073,-1.2936944604116039,0.580478671975317,0.42539366729951716,0.06939979348157499,2016-07-02 16:00:00
-0.8967343917667486,-0.9954961974948316,-1.0825463664394073,-1.5868761075312654,0.5550531720159047,0.28049201506072696,0.10733760658456613,2016-07-02 17:00:00
-0.9287952760452447,-1.0321204882613209,-1.0475485320961198,-1.5689870857213672,0.5528984712416555,0.28049201506072696,0.14523244773489632,2016-07-02 18:00:00
-0.8886952577416913,-0.8677468924569737,-1.1143410724469598,-1.5067066061999752,0.5528984712416555,0.42539366729951716,0.16422292258447077,2016-07-02 19:00:00
-0.9207561420201884,-1.0321204882613209,-1.1381869605266621,-1.7021611429237742,0.8308551793525207,0.42669376813738874,0.24009871343394892,2016-07-02 20:00:00
-0.9769346109154999,-0.8494347990494711,-1.0634459416702808,-1.3026389713165532,0.5207934142937061,0.28049201506072696,0.20211759909130417,2016-07-02 21:00:00
-0.5199461673782528,-0.5937183066634569,-0.836078703106503,-1.116128945497703,0.7963798642202954,0.46829685405512256,0.088347131734992,2016-07-02 22:00:00
-0.5279853014033101,-0.48428130293606947,-0.8328754616299989,-0.8673385981234986,0.4839479950935608,0.28049201506072696,0.031461815735087974,2016-07-02 23:00:00
-0.49592441712481405,-0.5025933963435721,-0.836078703106503,-0.8941721308383457,0.4839479950935608,0.28049201506072696,0.06935665688541784,2016-07-03 00:00:00
-0.6080900512719735,-0.04587922528968944,-0.9028118445531629,-0.2458594538908826,0.4839479950935608,0.43673997242489093,0.14523244773489632,2016-07-03 01:00:00
-0.4477848997129143,-0.228564810550055,-0.8265284907219403,-0.5744882057831255,0.4839479950935608,0.42669376813738874,0.14523244773489632,2016-07-03 02:00:00
-0.6080900512719735,-0.3929385103058865,-0.8630684337585296,-0.663270805274039,0.4839479950935608,0.28049201506072696,0.14523244773489632,2016-07-03 03:00:00
-0.8967343917667486,-0.7399977953220835,-1.0618443209320287,-1.1959671920497053,0.4839479950935608,0.28049201506072696,0.10733760658456613,2016-07-03 04:00:00
-0.7203513372408646,-0.4659692095285668,-0.9585117244038289,-0.7431090518260403,0.4839479950935608,0.28049201506072696,0.10733760658456613,2016-07-03 05:00:00
-0.7043687210124839,-0.44765690821809634,-0.8487728712041602,-0.538710162163329,0.17151607459470752,0.28049201506072696,0.088347131734992,2016-07-03 06:00:00
-0.8406517572348139,-0.7216854940116131,-1.0093475694170972,-1.1426312234332616,0.4242626860398311,0.28049201506072696,0.06935665688541784,2016-07-03 07:00:00
-0.87271264151331,-0.7399977953220835,-1.0204994025399128,-1.1250734564026523,0.4242626860398311,0.28049201506072696,0.031461815735087974,2016-07-03 08:00:00
-1.1452787139579712,-0.3382199044907089,-1.1429325369780081,-0.31675334750397094,0.4242626860398311,0.28049201506072696,0.10733760658456613,2016-07-03 09:00:00
-0.672307471650698,-0.04587922528968944,-0.9267171315370462,-0.1746347793966153,0.4242626860398311,0.28049201506072696,0.164179785988313,2016-07-03 10:00:00
-0.760451355544418,-0.19215850604534823,-0.9871031889348775,-0.3969226908692248,0.4242626860398311,0.28049201506072696,0.24009871343394892,2016-07-03 11:00:00
-0.5760288019101876,0.11827638425287605,-0.8646700544967819,0.06487996025938837,0.4242626860398311,0.28049201506072696,0.39185045977640237,2016-07-03 12:00:00
-0.5600461856818062,0.19152517368882238,-0.7994792480249636,0.18049625043118556,0.4242626860398311,0.28049201506072696,0.39185045977640237,2016-07-03 13:00:00
-0.7364296052909792,0.045245685030195354,-0.948961512019266,-0.04146056422817131,0.3943123298661309,0.28049201506072696,0.39185045977640237,2016-07-03 14:00:00
-0.8485952394381386,0.008839380525488594,-0.9934502729837058,-0.07723860784796846,0.3943123298661309,0.28049201506072696,0.39185045977640237,2016-07-03 15:00:00
-0.7123118381325183,0.008839380525488594,-0.9219122693222893,-0.07723860784796846,0.3943123298661309,0.28049201506072696,0.486673424235801,2016-07-03 16:00:00
-0.10305792468620353,0.4470235758615705,-0.5768575859125322,0.43789969596501377,0.3943123298661309,0.28049201506072696,0.5056209271327146,2016-07-03 17:00:00
-0.11913619273631817,0.30096217741620945,-0.5673071472464294,0.3226148185385424,0.3943123298661309,0.28049201506072696,0.524568430029628,2016-07-03 18:00:00
-0.5680853197068635,-0.19215850604534823,-0.8233252492454358,-0.38797833793031256,0.28636173374364177,0.28049201506072696,0.524568430029628,2016-07-03 19:00:00
-0.3996457473843029,-0.1372220179198724,-0.7422370331994567,-0.3435867222527821,0.5895284357760113,0.28049201506072696,0.4297451362832361,2016-07-03 20:00:00
-0.3115018634905836,0.10018217315567118,-0.6833931976356961,0.020488660513932215,0.5895284357760113,0.28049201506072696,0.3349220071803409,2016-07-03 21:00:00
-0.31954099751564097,0.17321287237835187,-0.7263396236252945,0.01154399164294504,0.5895284357760113,0.42787567286657535,0.2590460516873656,2016-07-03 22:00:00
-0.38366313115592215,0.08187007974816851,-0.7485840041075144,-0.04146056422817131,0.4815777882814035,0.28049201506072696,0.22110823858437448,2016-07-03 23:00:00
-0.4878852830997567,0.19152517368882238,-0.7485840041075144,0.15366255975030188,0.46089265057418716,0.28049201506072696,0.18317026083788684,2016-07-04 00:00:00
-0.3996457473843029,0.28264987610573933,-0.6611488171534766,0.48229131164254485,0.19672606851621188,0.28049201506072696,0.12628494483798283,2016-07-04 01:00:00
-0.9849737449405573,-0.44765690821809634,-1.023702644016417,-0.5655435369121395,0.16225085612822387,0.28049201506072696,0.16422292258447077,2016-07-04 02:00:00
-0.6562292036005835,0.10018217315567118,-0.8440272947528142,0.19805385949575863,0.16225085612822387,0.28049201506072696,0.14527558433105375,2016-07-04 03:00:00
-0.9929172271438814,-0.15553411132737507,-1.0363966989733042,-0.30814009137831133,0.15772597422787676,0.28049201506072696,0.14527558433105375,2016-07-04 04:00:00
-0.7844731057978568,0.06355777843769801,-0.9537069753298424,0.038377682323829904,0.4311577490662763,0.28049201506072696,0.12628494483798283,2016-07-04 05:00:00
-0.31954099751564097,0.3375863642312152,-0.7056968638813277,0.37595078715498514,0.4311577490662763,0.28049201506072696,0.088347131734992,2016-07-04 06:00:00
-0.3596413809024834,0.30096217741620945,-0.72313660843033,0.3136701496675558,0.43568265665268263,0.28049201506072696,0.06939979348157499,2016-07-04 07:00:00
-0.7364296052909792,-0.6120306079739275,-0.8885160557172541,-0.7696113297615993,0.1669911926943603,0.28049201506072696,0.088347131734992,2016-07-04 08:00:00
-0.5360244354283674,-0.1738464126378456,-0.7470418954142131,-0.21041282301641184,0.1669911926943603,0.28049201506072696,0.18317026083788684,2016-07-04 09:00:00
-0.6241683193220867,-0.48428130293606947,-0.8137750368608727,-0.6987177520805835,0.1669911926943603,0.28049201506072696,0.35386934543375786,2016-07-04 10:00:00
-0.3115018634905836,0.08187007974816851,-0.6277526035484413,0.06487996025938837,0.1669911926943603,0.28049201506072696,0.4866302876396442,2016-07-04 11:00:00
0.04126424556118443,0.30096217741620945,-0.41147791234406844,0.4024530650905436,0.1669911926943603,0.28049201506072696,0.7142578248315752,2016-07-04 12:00:00
-0.10305792468620353,0.2645558729115019,-0.4814735810306435,0.34911709647410144,0.1669911926943603,0.28049201506072696,0.8280715934275419,2016-07-04 13:00:00
-0.26336271116197296,0.17321287237835187,-0.5848061775588426,0.21594319723773003,0.1669911926943603,0.28049201506072696,0.941885362023508,2016-07-04 14:00:00
-0.16717969324319568,0.027151473932990867,-0.5212167655437373,0.02943301345284391,0.1669911926943603,0.28049201506072696,0.9039040830373661,2016-07-04 15:00:00
-0.2554192289586488,0.045245685030195354,-0.5832638425840015,-0.014958286292612841,0.1669911926943603,0.28049201506072696,0.8660094065305327,2016-07-04 16:00:00
-0.18325796129331032,0.027151473932990867,-0.5737136301994386,-0.10374088578352575,0.1669911926943603,0.28049201506072696,0.6004440562356097,2016-07-04 17:00:00
0.23363028139873895,0.2645558729115019,-0.37493774302593946,0.08276898206928665,0.4311577490662763,0.28049201506072696,0.524568430029628,2016-07-04 18:00:00
-0.3917022651809788,-0.5025933963435721,-0.6897403948252944,-0.9206744087739042,0.4311577490662763,0.28049201506072696,0.5435587402357054,2016-07-04 19:00:00
-0.11913619273631817,-0.0641913186971921,-0.6277526035484413,-0.46781626855024006,0.686059061285649,0.4354398715870193,0.5056209271327146,2016-07-04 20:00:00
-0.014914040792483589,0.008839380525488594,-0.47352498938433274,-0.1481321855289837,0.41047261135905966,0.28049201506072696,0.4487356111328102,2016-07-04 21:00:00
-0.4798461490746994,-0.5389999087512475,-0.7947336715736176,-0.9385635885498392,0.704374043552827,0.28049201506072696,0.41079779802981936,2016-07-04 22:00:00
-0.43180228348453287,-0.3199078110832058,-0.8026824895014683,-0.636437430525229,0.7022193941506963,0.42787567286657535,0.41079779802981936,2016-07-04 23:00:00
-0.5760288019101876,-0.44765690821809634,-0.8487728712041602,-0.6897730832095975,0.43568265665268263,0.28049201506072696,0.39185045977640237,2016-07-05 00:00:00
-0.6802509538540216,-0.6120306079739275,-0.9203107617248071,-1.0094571662308554,0.43568265665268263,0.28049201506072696,0.35386934543375786,2016-07-05 01:00:00
-0.5680853197068635,-0.4112506037133892,-0.8551198421122188,-0.6543264523351268,0.438052812092721,0.28049201506072696,0.3159745042834271,2016-07-05 02:00:00
-0.43180228348453287,-0.1372220179198724,-0.7310852000766408,-0.2637487916328546,0.438052812092721,0.28049201506072696,0.18317026083788684,2016-07-05 03:00:00
-0.7684904895694753,-0.5573120021587494,-0.9362080581581984,-0.8497808310928889,0.38741726683968586,0.28049201506072696,0.16422292258447077,2016-07-05 04:00:00
-0.5680853197068635,-0.44765690821809634,-0.8344770823682512,-0.6897730832095975,0.38741726683968586,0.28049201506072696,0.22110823858437448,2016-07-05 05:00:00
-0.19129746040165668,0.008839380525488594,-0.6182023911638783,-0.11268555465451292,0.38526256606543663,0.28049201506072696,0.27799355458427943,2016-07-05 06:00:00
-0.3435631128523688,-0.04587922528968944,-0.6548018462454182,-0.16602152327095568,0.38526256606543663,0.28049201506072696,0.37285982028333203,2016-07-05 07:00:00
-0.49592441712481405,-0.5025933963435721,-0.7835818384508023,-0.8497808310928889,0.38526256606543663,0.28049201506072696,0.41079779802981936,2016-07-05 08:00:00
-0.45582439882126063,-0.1738464126378456,-0.6929434100202596,-0.2548041227618686,0.38526256606543663,0.28049201506072696,0.41079779802981936,2016-07-05 09:00:00
-0.3275804966239873,-0.19215850604534823,-0.6230072533786347,-0.2637487916328546,0.38526256606543663,0.28049201506072696,0.5625493797287763,2016-07-05 10:00:00
0.03322511153612711,0.2462435716010318,-0.4067325621742622,0.3136701496675558,0.1139854920012864,0.28049201506072696,0.6573725088316721,2016-07-05 11:00:00
0.05724686178956587,0.28264987610573933,-0.3622438012098224,0.37595078715498514,0.1139854920012864,0.28049201506072696,0.6193915591325225,2016-07-05 12:00:00
0.01714684348601316,0.17321287237835187,-0.4401287757792979,0.1450493036246417,0.3783675544111102,0.28049201506072696,0.4487356111328102,2016-07-05 13:00:00
-0.2072800766300381,-0.15553411132737507,-0.6150584354507845,-0.3435867222527821,0.3783675544111102,0.28049201506072696,0.35386934543375786,2016-07-05 14:00:00
0.12940812945490507,0.4106170634538951,-0.3876319111235963,0.455789033706987,0.3783675544111102,0.28049201506072696,0.3349220071803409,2016-07-05 15:00:00
-0.2313018268834762,0.11827638425287605,-0.6150584354507845,0.04732203526274219,0.3783675544111102,0.28049201506072696,0.4297451362832361,2016-07-05 16:00:00
-0.22335834468015206,0.045245685030195354,-0.6484546490558198,-0.1481321855289837,0.3783675544111102,0.28049201506072696,0.524568430029628,2016-07-05 17:00:00
-0.09501879066114621,0.22793147819352874,-0.5848061775588426,0.10065800387918553,0.6515838488976612,0.28049201506072696,0.5814968826256898,2016-07-05 18:00:00
-0.6481900695755262,-0.5756240955662525,-0.8933209179320107,-0.9918993992002454,0.38978747365184313,0.28049201506072696,0.5625493797287763,2016-07-05 19:00:00
-0.4157240154344182,-0.11890992451236976,-0.8026824895014683,-0.3346423693138698,0.6608491187362633,0.42787567286657535,0.5625493797287763,2016-07-05 20:00:00
-0.21531921065509543,0.027151473932990867,-0.6817915768974442,-0.21902607914207203,0.6470589926833732,0.4354398715870193,0.5625493797287763,2016-07-05 21:00:00
-0.49592441712481405,-0.10081571341516565,-0.7533888663222712,-0.21041282301641184,0.38526256606543663,0.28049201506072696,0.5435587402357054,2016-07-05 22:00:00
-0.14315794298975693,0.027151473932990867,-0.5546132054303123,-0.03284730810251112,0.38526256606543663,0.28049201506072696,0.5435587402357054,2016-07-05 23:00:00
-0.3917022651809788,-0.1738464126378456,-0.7215942734554887,-0.36114464724942885,0.38526256606543663,0.28049201506072696,0.5435587402357054,2016-07-06 00:00:00
-0.12707967493964228,0.06355777843769801,-0.6214056326403828,-0.20146815414542643,0.6470589926833732,0.43047587454231856,0.5435587402357054,2016-07-06 01:00:00
-0.2955192472622022,-0.0641913186971921,-0.6564034669836704,-0.20146815414542643,0.3507873536774486,0.28049201506072696,0.5246115666257855,2016-07-06 02:00:00
-0.3996457473843029,-0.08250341210469476,-0.72313660843033,-0.2637487916328546,0.3277320091580748,0.28049201506072696,0.5246115666257855,2016-07-06 03:00:00
-0.26336271116197296,-0.08250341210469476,-0.7024938486863624,-0.30814009137831133,0.3277320091580748,0.28049201506072696,0.5056209271327146,2016-07-06 04:00:00
-0.4237631494594755,-0.15553411132737507,-0.6897403948252944,-0.21041282301641184,0.34152213521096497,0.28049201506072696,0.5056209271327146,2016-07-06 05:00:00
-0.19129746040165668,0.027151473932990867,-0.6643520586299811,-0.23691510095197088,0.6033185104567829,0.4240935805510612,0.5056209271327146,2016-07-06 06:00:00
-0.175218827268253,0.17321287237835187,-0.5593585556001186,0.11821592887583113,0.34152213521096497,0.28049201506072696,0.486673424235801,2016-07-06 07:00:00
-0.4878852830997567,-0.3382199044907089,-0.8169780520558375,-0.663270805274039,0.34152213521096497,0.28049201506072696,0.4676831140297237,2016-07-06 08:00:00
-0.11913619273631817,0.538366368491753,-0.4957693698665526,0.7575837789862714,0.34152213521096497,0.28049201506072696,0.4866302876396442,2016-07-06 09:00:00
-0.5520070516567489,-0.228564810550055,-0.847171250465908,-0.4234249688047833,0.34152213521096497,0.28049201506072696,0.5056209271327146,2016-07-06 10:00:00
-0.46386353284631865,-0.5389999087512475,-0.7931322771169047,-0.8673385981234986,0.3346270721845199,0.28049201506072696,0.5625062431326194,2016-07-06 11:00:00
-0.4718070150496414,-0.283283416365233,-0.7326868208148931,-0.37903366905932656,0.3346270721845199,0.28049201506072696,0.6573725088316721,2016-07-06 12:00:00
-0.22335834468015206,-0.19215850604534823,-0.5912124342303128,-0.3525313911237681,0.3346270721845199,0.28049201506072696,0.6952671853385055,2016-07-06 13:00:00
-0.27944097921208755,-0.3382199044907089,-0.6532002255071658,-0.636437430525229,0.3346270721845199,0.28049201506072696,0.7332484643246467,2016-07-06 14:00:00
0.16950814775845777,0.35568057532841924,-0.3208987696769366,0.33122807466420257,0.3346270721845199,0.28049201506072696,0.8091240905306284,2016-07-06 15:00:00
0.4821746035899615,0.6297091611219356,-0.21276153721552002,0.6065208579400028,0.3346270721845199,0.28049201506072696,0.6004440562356097,2016-07-06 16:00:00
0.4741354695649042,0.3923049700463924,-0.16981488494438193,0.3580617653450869,0.28636173374364177,0.28049201506072696,0.5625062431326194,2016-07-06 17:00:00
0.6505185240907883,0.4289293647643656,-0.17141650568263378,0.15366255975030188,0.5597935342681007,0.42787567286657535,0.6004440562356097,2016-07-06 18:00:00
0.13744726347996236,-0.3199078110832058,-0.47672800457929754,-0.8053893733813953,0.5412630459630146,0.4467861626229774,0.6383821986255948,2016-07-06 19:00:00
0.5142354878684575,0.17321287237835187,-0.2588519189182121,-0.21041282301641184,0.5666885459224269,0.4316577792715052,0.524568430029628,2016-07-06 20:00:00
0.49825287164007614,0.4289293647643656,-0.152316080913508,0.39350839621955763,0.37147249138466515,0.28049201506072696,0.4676831140297237,2016-07-06 21:00:00
0.21764766517035752,0.13658847766037793,-0.4433317909742623,-0.23691510095197088,0.633268866630483,0.429175773704447,0.524568430029628,2016-07-06 22:00:00
0.2096085311453002,0.17321287237835187,-0.4019869857229162,-0.05040523309915731,0.5918985912160499,0.28049201506072696,0.5435587402357054,2016-07-06 23:00:00
-0.14315794298975693,-0.0641913186971921,-0.5689087679846817,-0.27236173182644163,0.5918985912160499,0.28049201506072696,0.5814968826256898,2016-07-07 00:00:00
-0.07903617443276478,-0.0641913186971921,-0.55301158469206,-0.37903366905932656,0.5666885459224269,0.28049201506072696,0.5814968826256898,2016-07-07 01:00:00
-0.030896657020865022,-0.009472920784982294,-0.510064932420922,-0.20146815414542643,0.2335714877163571,0.28049201506072696,0.5814968826256898,2016-07-07 02:00:00
-0.014914040792483589,0.045245685030195354,-0.5244200070202418,-0.21902607914207203,0.5298431267222816,0.28049201506072696,0.5246115666257855,2016-07-07 03:00:00
-0.2313018268834762,-0.1372220179198724,-0.6118554202558197,-0.3346423693138698,0.5298431267222816,0.28049201506072696,0.5246115666257855,2016-07-07 04:00:00
-0.2313018268834762,-0.24687711186052588,-0.5721120094611862,-0.4413139906146822,0.2680467514764638,0.28049201506072696,0.5246115666257855,2016-07-07 05:00:00
0.12136899542984705,0.10018217315567118,-0.3733361222876876,0.01154399164294504,0.2680467514764638,0.28049201506072696,0.5435587402357054,2016-07-07 06:00:00
0.07332549492296955,0.11827638425287605,-0.4337815785896988,-0.03284730810251112,0.2680467514764638,0.28049201506072696,0.5435587402357054,2016-07-07 07:00:00
-0.2874801132371449,-0.3199078110832058,-0.6055082230662214,-0.5032632153567845,0.2680467514764638,0.28049201506072696,0.5814968826256898,2016-07-07 08:00:00
0.2096085311453002,0.4106170634538951,-0.35743893899506557,0.36700611828399915,0.2680467514764638,0.28049201506072696,0.6763200117285849,2016-07-07 09:00:00
-0.2955192472622022,-0.6120306079739275,-0.6515986047689135,-0.9740103773903469,0.2518864699835351,0.28049201506072696,0.7711431408314801,2016-07-07 10:00:00
0.05724686178956587,-0.3929385103058865,-0.4019869857229162,-0.6543264523351268,0.2518864699835351,0.28049201506072696,0.9608325356334279,2016-07-07 11:00:00
0.24166941542379627,0.06355777843769801,-0.3001967241695581,-0.16602152327095568,0.26115168845001874,0.28049201506072696,1.1504791231262117,2016-07-07 12:00:00
0.38599158567118425,0.2645558729115019,-0.2350059176977399,0.10927126000484512,0.23120133227631856,0.28049201506072696,1.4160013368249773,2016-07-07 13:00:00
0.27373029970229235,0.4836477626765754,-0.333592937774593,0.36700611828399915,0.49536791433429367,0.28049201506072696,1.8332751322226999,2016-07-07 14:00:00
0.12940812945490507,0.10018217315567118,-0.4067325621742622,-0.1570768543999691,0.48847285130784857,0.28049201506072696,1.9850267139216569,2016-07-07 15:00:00
0.3458915673676308,0.8854254456049815,-0.24615775082055527,0.6598565106243718,0.22430626924987368,0.28049201506072696,1.9091507584286815,2016-07-07 16:00:00
0.7146406577310694,0.7940828608777671,-0.06962624412927614,0.7400261699216989,0.5001082252143708,0.28049201506072696,1.643628544729916,2016-07-07 17:00:00
0.6906185423943416,0.5019600639870463,-0.1030224577343114,0.33122807466420257,0.5001082252143708,0.28049201506072696,1.4539391499279681,2016-07-07 18:00:00
0.06528636089791225,-0.3929385103058865,-0.4083339566309747,-0.672215474145025,0.23120133227631856,0.28049201506072696,1.3401685179281595,2016-07-07 19:00:00
0.44207422020311904,0.13658847766037793,-0.26680051056452286,-0.1481321855289837,0.4977380697743322,0.28049201506072696,1.2453453888252644,2016-07-07 20:00:00
0.8108233105665577,0.5200542750842504,-0.044178622170551685,0.2248875501766435,0.5528984712416555,0.42669376813738874,1.1505222597223692,2016-07-07 21:00:00
0.5061963538434002,0.538366368491753,-0.13007170043128813,0.5621292422624717,0.30015180842441325,0.28049201506072696,1.074646304229394,2016-07-07 22:00:00
0.3539307013926882,0.35568057532841924,-0.21276153721552002,0.39350839621955763,0.3184667906915913,0.28049201506072696,1.0366653545302462,2016-07-07 23:00:00
0.3057911839807891,0.35568057532841924,-0.24770008579539626,0.4024530650905436,0.02672003358601372,0.28049201506072696,0.9798231751264994,2016-07-08 00:00:00
0.025185977511069796,0.06355777843769801,-0.3415415294209042,0.1361049506857294,-0.25576150505308,0.28049201506072696,0.9608325356334279,2016-07-08 01:00:00
0.15352553153007634,0.15490077897084883,-0.39083515260010043,-0.09479653284461406,0.2956269522101254,0.28049201506072696,0.9228947225304377,2016-07-08 02:00:00
0.01714684348601316,0.06355777843769801,-0.414681153820573,-0.1570768543999691,0.2956269522101254,0.28049201506072696,0.8849569094274462,2016-07-08 03:00:00
-0.07099704040770746,0.008839380525488594,-0.4751266101225854,-0.02390263923152571,0.1669911926943603,0.28049201506072696,0.8470190963244554,2016-07-08 04:00:00
-0.26336271116197296,-0.24687711186052588,-0.5816622218457493,-0.3525313911237681,0.1646210115682625,0.28049201506072696,0.8091240905306284,2016-07-08 05:00:00
-0.11913619273631817,-0.1738464126378456,-0.5403174165944028,-0.3256977004428844,0.1646210115682625,0.28049201506072696,0.8091240905306284,2016-07-08 06:00:00
0.05724686178956587,0.13658847766037793,-0.36859077211788055,0.08276898206928665,0.00603489587879719,0.28049201506072696,0.8280715934275419,2016-07-08 07:00:00
